id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
304,NORTH     MARINER,657095701,BP,2126,GOLDEN EAGLE,1429227533,1,0,46
305,NORTH     MARINER,657095701,BP,2126,GOLDEN EAGLE,1429227533,2,0,46
306,NORTH     MARINER,657095701,BP,2126,ETTRICK,-701815836,2,0,45
307,GRAMPIAN SOVEREIGN,2079437583,BP,2126,CAYLEY,1980908645,3,0,15
308,GRAMPIAN SOVEREIGN,2079437583,BP,2126,BRECHIN,859081663,3,0,7
309,GRAMPIAN SOVEREIGN,2079437583,BP,2126,ARBROATH,-952916089,3,0,11
310,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,1,0,14
311,HAVILA CRUSADER,1798630972,Chevron,-1887427045,GODWIN,2107739616,2,0,14
312,HAVILA CRUSADER,1798630972,BP Tonnage,1806591922,BUCHAN,1970090533,2,1,41
313,GRAMPIAN SCEPTRE,398550601,BP,2126,MONTROSE,463927351,2,0,13
314,GRAMPIAN SCEPTRE,398550601,BP,2126,CARNOUSTIE,-2071798339,2,0,10
315,GRAMPIAN SCEPTRE,398550601,BP,2126,SHAW,2543947,2,0,9
316,GRAMPIAN SCEPTRE,398550601,BP,2126,CARNOUSTIE,-2071798339,2,0,10
317,GRAMPIAN SOVEREIGN,2079437583,BP,2126,BRECHIN,859081663,1,0,7
318,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,1,0,35
319,SKANDI BARRA,954942860,Chevron,-1887427045,ELGIN,66057637,1,0,67
320,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,2,0,21
321,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,2,0,18
322,NORTH PROMISE,-1394967360,Seacargo SE3001,-1412332285,HERON,68630420,4,0,3
323,NORTH PROMISE,-1394967360,BP,2126,GANNET C,-949074900,4,1,20
324,NORTH PROMISE,-1394967360,BP,2126,GANNET G,-949074896,4,1,17
325,NORTH PROMISE,-1394967360,BP,2126,GANNET D,-949074899,4,1,16
326,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,2,0,65
327,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,2,0,5
328,ISLAND CHALLENGER,-1182779558,Seacargo SE3001,-1412332285,MARNOCK-SKUA (cond),-1044193739,2,0,6
329,ISLAND CHALLENGER,-1182779558,Chevron,-1887427045,MONAN,73541657,2,1,64
330,NORTH     MARINER,657095701,BP,2126,BUZZARD,965041792,1,0,47
331,NORTH     MARINER,657095701,BP,2126,BUZZARD,965041792,2,0,47
332,NORTH     MARINER,657095701,BP,2126,ETTRICK,-701815836,2,0,45
333,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,1,0,46
334,GRAMPIAN SOVEREIGN,2079437583,BP,2126,BRECHIN,859081663,1,0,7
335,GRAMPIAN SOVEREIGN,2079437583,BP,2126,BRECHIN,859081663,2,0,7
336,GRAMPIAN SOVEREIGN,2079437583,BP,2126,ARBROATH,-952916089,2,0,11
337,GRAMPIAN SCEPTRE,398550601,BP,2126,CARNOUSTIE,-2071798339,1,0,10
338,GRAMPIAN SCEPTRE,398550601,Strachans,1575526641,CARNOUSTIE,-2071798339,3,0,10
339,GRAMPIAN SCEPTRE,398550601,BP,2126,CAYLEY,1980908645,3,1,15
340,GRAMPIAN SCEPTRE,398550601,BP,2126,SHAW,2543947,3,1,9
341,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,2,0,14
342,HAVILA CRUSADER,1798630972,BJ Services,-556917418,BUCHAN,1970090533,2,1,41
343,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,1,0,35
344,SKANDI BARRA,954942860,Chevron,-1887427045,ELGIN,66057637,1,0,67
345,NORTH PROMISE,-1394967360,Ceveron,-1958121088,GANNET D,-949074899,3,0,16
346,NORTH PROMISE,-1394967360,Shell,79851024,GANNET C,-949074900,3,1,20
347,NORTH PROMISE,-1394967360,Shell,79851024,SCOTER (oil),-1442538815,3,1,1
348,SKANDI RONA,-1354178746,Shell,79851024,GANNET A,-949074902,3,0,18
349,SKANDI RONA,-1354178746,Shell,79851024,GANNET E,-949074898,3,0,21
350,SKANDI RONA,-1354178746,Shell,79851024,GANNET G,-949074896,3,0,17
351,ISLAND CHALLENGER,-1182779558,Shell,79851024,MIRREN,-2020581755,4,0,65
352,ISLAND CHALLENGER,-1182779558,Shell,79851024,MARNOCK-SKUA (cond),-1044193739,4,0,6
353,ISLAND CHALLENGER,-1182779558,Shell,79851024,MONAN,73541657,4,0,64
354,ISLAND CHALLENGER,-1182779558,Shell,79851024,MARNOCK-SKUA (oil),-1834447383,4,0,5
355,NORTH     MARINER,657095701,Shell,79851024,BUZZARD,965041792,1,0,47
356,NORTH     MARINER,657095701,Ceveron,-1958121088,BUZZARD,965041792,2,0,47
357,NORTH     MARINER,657095701,Shell,79851024,ETTRICK,-701815836,2,1,45
358,SEA TANTALUS,1033933901,Shell,79851024,GOLDEN EAGLE,1429227533,1,0,46
359,HAVILA CRUSADER,1798630972,Total,80997156,GODWIN,2107739616,2,0,14
360,HAVILA CRUSADER,1798630972,Seacargo,939387117,BUCHAN,1970090533,2,1,41
361,GRAMPIAN SOVEREIGN,2079437583,Chevron,-1887427045,MONTROSE,463927351,2,0,13
362,GRAMPIAN SOVEREIGN,2079437583,Shell,79851024,SHAW,2543947,2,1,9
363,GRAMPIAN SOVEREIGN,2079437583,Ceveron,-1958121088,SHAW,2543947,2,0,9
364,GRAMPIAN SOVEREIGN,2079437583,Shell,79851024,BRECHIN,859081663,2,1,7
365,GRAMPIAN SCEPTRE,398550601,Shell,79851024,ARBROATH,-952916089,2,0,11
366,GRAMPIAN SCEPTRE,398550601,Ceveron,-1958121088,CARNOUSTIE,-2071798339,2,1,10
367,GRAMPIAN SCEPTRE,398550601,Shell,79851024,CARNOUSTIE,-2071798339,1,0,10
368,VESTLAND CETUS,-1663906517,Shell,79851024,KITTIWAKE,-28175409,1,0,35
369,SKANDI BARRA,954942860,Shell,79851024,ELGIN,66057637,1,0,67
370,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,4,0,21
371,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,4,0,20
372,SKANDI RONA,-1354178746,Baker Drilling Fluids,-920550405,MERGANSER,115750726,4,1,2
373,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,4,1,18
374,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,4,0,65
375,ISLAND CHALLENGER,-1182779558,Chevron,-1887427045,MARNOCK-SKUA (cond),-1044193739,4,1,6
376,ISLAND CHALLENGER,-1182779558,Seacargo SE3001,-1412332285,MONAN,73541657,4,1,64
377,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,1,5
378,SEA TANTALUS,1033933901,Chevron,-1887427045,BUZZARD,965041792,3,0,47
379,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,3,1,46
380,SEA TANTALUS,1033933901,BP,2126,ETTRICK,-701815836,3,1,45
381,GRAMPIAN SCEPTRE,398550601,Baker Atlas,-1339631836,BUCHAN,1970090533,1,0,41
382,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,7,0,12
383,HAVILA CRUSADER,1798630972,BP,2126,BRECHIN,859081663,7,0,7
384,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,7,0,11
385,HAVILA CRUSADER,1798630972,BP,2126,CARNOUSTIE,-2071798339,7,0,10
386,HAVILA CRUSADER,1798630972,BP,2126,CAYLEY,1980908645,7,0,15
387,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,7,0,14
388,HAVILA CRUSADER,1798630972,BP,2126,MONTROSE,463927351,7,0,13
389,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
390,NORTH PROMISE,-1394967360,BP,2126,GANNET E,-949074898,2,0,21
391,NORTH PROMISE,-1394967360,BP,2126,HERON,68630420,2,0,3
392,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,2,0,20
393,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,2,0,18
394,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,3,0,65
395,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
396,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
397,NORTH     MARINER,657095701,BP,2126,ETTRICK,-701815836,3,0,45
398,NORTH     MARINER,657095701,BP,2126,BUZZARD,965041792,3,0,47
399,NORTH     MARINER,657095701,BP,2126,GOLDEN EAGLE,1429227533,3,0,46
400,HAVILA CRUSADER,1798630972,BP,2126,BUCHAN,1970090533,4,0,41
401,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,4,0,12
402,HAVILA CRUSADER,1798630972,BP,2126,CARNOUSTIE,-2071798339,4,0,10
403,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,4,0,14
404,GRAMPIAN SCEPTRE,398550601,BP,2126,BRECHIN,859081663,3,0,7
405,GRAMPIAN SCEPTRE,398550601,BP,2126,ARBROATH,-952916089,3,0,11
406,GRAMPIAN SCEPTRE,398550601,BP,2126,CAYLEY,1980908645,3,0,15
407,SKANDI BARRA,954942860,COP,66916,ELGIN,66057637,1,0,67
408,SKANDI RONA,-1354178746,Strachans,1575526641,GANNET E,-949074898,4,0,21
409,SKANDI RONA,-1354178746,Strachans,1575526641,GANNET C,-949074900,4,0,20
410,SKANDI RONA,-1354178746,Conoco Phillips,-67546174,SCOTER (oil),-1442538815,4,1,1
411,SKANDI RONA,-1354178746,Strachans,1575526641,GANNET A,-949074902,4,1,18
412,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,0,6
413,ISLAND CHALLENGER,-1182779558,Schlumberger,-1968252815,MONAN,73541657,4,1,64
414,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,4,1,5
415,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,4,1,65
416,SEA TANTALUS,1033933901,Chevron,-1887427045,ETTRICK,-701815836,3,0,45
417,SEA TANTALUS,1033933901,Strachans,1575526641,BUZZARD,965041792,3,1,47
418,SEA TANTALUS,1033933901,Strachans,1575526641,GOLDEN EAGLE,1429227533,3,1,46
419,GRAMPIAN SCEPTRE,398550601,Chevron,-1887427045,BUCHAN,1970090533,1,0,41
420,HAVILA CRUSADER,1798630972,Strachans,1575526641,WOOD,2670253,6,0,12
421,HAVILA CRUSADER,1798630972,Strachans,1575526641,BRECHIN,859081663,6,0,7
422,HAVILA CRUSADER,1798630972,Chevron,-1887427045,ARBROATH,-952916089,6,1,11
423,HAVILA CRUSADER,1798630972,Chevron,-1887427045,CARNOUSTIE,-2071798339,6,1,10
424,HAVILA CRUSADER,1798630972,Chevron,-1887427045,CAYLEY,1980908645,6,1,15
425,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,6,1,14
426,SKANDI BUCHAN,-443528389,BP,2126,ELGIN,66057637,1,0,67
427,SKANDI BARRA,954942860,Strachans,1575526641,ELGIN,66057637,1,0,67
428,SKANDI RONA,-1354178746,Team - Captain FPSO,-1369665192,GANNET A,-949074902,1,0,18
429,EDDA FRIGG,2061095641,North Group,441021284,MARNOCK-SKUA (cond),-1044193739,1,0,6
430,ISLAND CHALLENGER,-1182779558,BP - Tonnage,936817471,MARNOCK-SKUA (cond),-1044193739,2,0,6
431,ISLAND CHALLENGER,-1182779558,SVT,82513,MONAN,73541657,2,1,64
432,SEA TANTALUS,1033933901,Team - Captain FPSO,-1369665192,ETTRICK,-701815836,1,0,45
433,HAVILA CRUSADER,1798630972,Hall & Tawse,1110696475,BUCHAN,1970090533,3,0,41
434,HAVILA CRUSADER,1798630972,Team - Captain FPSO,-1369665192,BRECHIN,859081663,3,1,7
435,HAVILA CRUSADER,1798630972,Team - Captain FPSO,-1369665192,GODWIN,2107739616,3,1,14
436,SKANDI BARRA,954942860,Hellmann,-728083663,ELGIN,66057637,1,0,67
437,SKANDI RONA,-1354178746,BP,2126,HERON,68630420,4,0,3
438,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,4,0,1
439,SKANDI RONA,-1354178746,ASCO,2018334,MERGANSER,115750726,4,1,2
440,SKANDI RONA,-1354178746,Chevron,-1887427045,GANNET A,-949074902,4,1,18
441,ISLAND CHALLENGER,-1182779558,Conoco Phillips,-67546174,MARNOCK-SKUA (cond),-1044193739,1,0,6
442,SEA TANTALUS,1033933901,Chevron,-1887427045,BUZZARD,965041792,2,0,47
443,SEA TANTALUS,1033933901,BP,2126,ETTRICK,-701815836,2,1,45
444,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,3,0,12
445,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,3,0,11
446,HAVILA CRUSADER,1798630972,Chevron,-1887427045,CARNOUSTIE,-2071798339,3,1,10
447,VESTLAND CETUS,-1663906517,Chevron,-1887427045,KITTIWAKE,-28175409,2,0,35
448,VESTLAND CETUS,-1663906517,Chevron,-1887427045,MALLARD,1551718303,2,0,32
449,SKANDI BUCHAN,-443528389,Perenco,985793874,ELGIN,66057637,1,0,67
450,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
451,SKANDI BARRA,954942860,Team,2602621,ELGIN,66057637,1,0,67
452,SKANDI RONA,-1354178746,Team,2602621,GANNET E,-949074898,3,0,21
453,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,3,1,20
454,SKANDI RONA,-1354178746,Pentagon,393791904,SCOTER (oil),-1442538815,3,1,1
455,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,2,0,21
456,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,2,0,18
457,STRIL ODIN,-1180463258,Team,2602621,MERGANSER,115750726,1,0,2
458,NORTH PROMISE,-1394967360,BP,2126,GANNET G,-949074896,1,0,17
459,NORTH PROMISE,-1394967360,Team,2602621,GANNET A,-949074902,1,0,18
460,STRIL ODIN,-1180463258,Seacargo,939387117,GANNET A,-949074902,1,0,18
461,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
462,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
463,EDDA FRIGG,2061095641,Chevron,-1887427045,MONAN,73541657,2,1,64
464,EDDA FRIGG,2061095641,BP,2126,MONAN,73541657,3,0,64
465,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
466,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,3,0,65
467,NORTH     MARINER,657095701,BP,2126,BUZZARD,965041792,3,0,47
468,NORTH     MARINER,657095701,BP,2126,GOLDEN EAGLE,1429227533,3,0,46
469,NORTH     MARINER,657095701,Schlumberger,-1968252815,ETTRICK,-701815836,3,1,45
470,SKANDI CAPTAIN,-537194322,Team,2602621,ETTRICK,-701815836,1,0,45
471,SEA TANTALUS,1033933901,Team,2602621,BUZZARD,965041792,1,0,47
472,NORTH     MARINER,657095701,Schlumberger,-1968252815,BUZZARD,965041792,1,0,47
473,GRAMPIAN SCEPTRE,398550601,John Lawrie,-125269791,BUCHAN,1970090533,3,0,41
474,GRAMPIAN SCEPTRE,398550601,BP,2126,SHAW,2543947,3,1,9
475,GRAMPIAN SCEPTRE,398550601,BP,2126,BRECHIN,859081663,3,1,7
476,GRAMPIAN SCEPTRE,398550601,BP,2126,SHAW,2543947,1,0,9
477,GRAMPIAN SOVEREIGN,2079437583,Baker Inteq,-1332414604,WOOD,2670253,3,0,12
478,GRAMPIAN SOVEREIGN,2079437583,BP,2126,CAYLEY,1980908645,3,1,15
479,GRAMPIAN SOVEREIGN,2079437583,BP,2126,GODWIN,2107739616,3,1,14
480,HAVILA CRUSADER,1798630972,Team,2602621,ARBROATH,-952916089,2,0,11
481,HAVILA CRUSADER,1798630972,BJ Tubulars,2042147842,CARNOUSTIE,-2071798339,2,1,10
482,HAVILA CRUSADER,1798630972,Chevron,-1887427045,CARNOUSTIE,-2071798339,2,0,10
483,HAVILA CRUSADER,1798630972,BP,2126,MONTROSE,463927351,2,1,13
484,VESTLAND MIRA,-1715940720,BP,2126,MALLARD,1551718303,3,0,32
485,VESTLAND MIRA,-1715940720,Strachans,1575526641,KITTIWAKE,-28175409,3,1,35
486,VESTLAND MIRA,-1715940720,BP,2126,GADWALL,514602868,3,1,33
487,VESTLAND CETUS,-1663906517,Team,2602621,KITTIWAKE,-28175409,1,0,35
488,SKANDI BARRA,954942860,Britannia,-103439874,ELGIN,66057637,1,0,67
489,NORTH PROMISE,-1394967360,Chevron,-1887427045,GANNET E,-949074898,2,0,21
490,NORTH PROMISE,-1394967360,BP,2126,GANNET C,-949074900,2,1,20
491,STRIL ODIN,-1180463258,Strachans,1575526641,HERON,68630420,4,0,3
492,STRIL ODIN,-1180463258,Team,2602621,SCOTER (oil),-1442538815,4,1,1
493,STRIL ODIN,-1180463258,Strachans,1575526641,MERGANSER,115750726,4,1,2
494,STRIL ODIN,-1180463258,BP,2126,GANNET G,-949074896,4,1,17
495,NORTH PROMISE,-1394967360,BP,2126,GANNET C,-949074900,1,0,20
496,NORTH PROMISE,-1394967360,BP,2126,GANNET C,-949074900,1,0,20
497,NORTH POMOR,1880019350,BP,2126,GANNET G,-949074896,1,0,17
498,SKANDI RONA,-1354178746,Britannia,-103439874,GANNET A,-949074902,1,0,18
499,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,2,0,65
500,ISLAND CHALLENGER,-1182779558,BP,2126,MADOES,-2028389875,2,0,66
501,EDDA FRIGG,2061095641,BP,2126,MIRREN,-2020581755,2,0,65
502,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,2,0,5
503,BOURBON BORGSTEIN,317407486,BP,2126,MARNOCK-SKUA (oil),-1834447383,1,0,5
504,EDDA FRIGG,2061095641,BP,2126,MARNOCK-SKUA (oil),-1834447383,1,0,5
505,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,1,0,65
506,NORTH     MARINER,657095701,BP,2126,GOLDEN EAGLE,1429227533,1,0,46
507,SKANDI CAPTAIN,-537194322,BP,2126,GOLDEN EAGLE,1429227533,1,0,46
508,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,3,0,46
509,SEA TANTALUS,1033933901,Clair Ridge,-1711917620,ETTRICK,-701815836,3,1,45
510,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,3,1,47
511,SEA TANTALUS,1033933901,Britannia,-103439874,BUZZARD,965041792,1,0,47
512,HAVILA CRUSADER,1798630972,Conoco Phillips,-67546174,BUCHAN,1970090533,2,0,41
513,HAVILA CRUSADER,1798630972,BP,2126,CAYLEY,1980908645,2,1,15
514,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,1,0,9
515,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,1,0,9
516,GRAMPIAN SOVEREIGN,2079437583,Britannia,-103439874,WOOD,2670253,2,0,12
517,GRAMPIAN SOVEREIGN,2079437583,Technip,227078047,GODWIN,2107739616,2,1,14
518,BRAGE SUPPLIER,210364477,BP,2126,BRECHIN,859081663,1,0,7
519,GRAMPIAN SCEPTRE,398550601,BP,2126,BRECHIN,859081663,2,0,7
520,GRAMPIAN SCEPTRE,398550601,Chevron,-1887427045,MONTROSE,463927351,2,1,13
521,GRAMPIAN SOVEREIGN,2079437583,Britannia,-103439874,ARBROATH,-952916089,2,0,11
522,GRAMPIAN SOVEREIGN,2079437583,Britannia,-103439874,CARNOUSTIE,-2071798339,2,0,10
523,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,3,0,35
524,VESTLAND CETUS,-1663906517,Chevron,-1887427045,GADWALL,514602868,3,1,33
525,VESTLAND CETUS,-1663906517,Chevron,-1887427045,MALLARD,1551718303,3,1,32
526,SKANDI BARRA,954942860,Chevron,-1887427045,ELGIN,66057637,1,0,67
527,NORTH PROMISE,-1394967360,Fugro,68234645,GANNET G,-949074896,2,0,17
528,NORTH PROMISE,-1394967360,Chevron,-1887427045,GANNET C,-949074900,2,1,20
529,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,2,0,18
530,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,2,0,21
531,ISLAND CHALLENGER,-1182779558,BP,2126,MADOES,-2028389875,1,0,66
532,EDDA FRIGG,2061095641,Chevron,-1887427045,MIRREN,-2020581755,2,0,65
533,EDDA FRIGG,2061095641,Chevron,-1887427045,MARNOCK-SKUA (oil),-1834447383,2,0,5
534,NORTH     MARINER,657095701,Seacargo,939387117,GOLDEN EAGLE,1429227533,3,0,46
535,NORTH     MARINER,657095701,Atlas Longside,-468206072,ETTRICK,-701815836,3,1,45
536,NORTH     MARINER,657095701,BP,2126,BUZZARD,965041792,3,1,47
537,GRAMPIAN SCEPTRE,398550601,BP,2126,BUCHAN,1970090533,1,0,41
538,GRAMPIAN SCEPTRE,398550601,BP,2126,BUCHAN,1970090533,1,0,41
539,HAVILA CRUSADER,1798630972,Chevron,-1887427045,SHAW,2543947,3,0,9
540,HAVILA CRUSADER,1798630972,BP,2126,CARNOUSTIE,-2071798339,3,1,10
541,HAVILA CRUSADER,1798630972,BP,2126,MONTROSE,463927351,3,1,13
542,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,4,0,9
543,HAVILA CRUSADER,1798630972,Chevron,-1887427045,BRECHIN,859081663,4,1,7
544,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,4,1,11
545,HAVILA CRUSADER,1798630972,BP,2126,CAYLEY,1980908645,4,1,15
546,VESTLAND CETUS,-1663906517,Seacargo,939387117,KITTIWAKE,-28175409,3,0,35
547,VESTLAND CETUS,-1663906517,BP,2126,GADWALL,514602868,3,1,33
548,VESTLAND CETUS,-1663906517,Halliburton Baroid,1615845107,MALLARD,1551718303,3,1,32
549,SKANDI BUCHAN,-443528389,BP,2126,ELGIN,66057637,1,0,67
550,SKANDI BARRA,954942860,Kuehne & Nagel,1003461157,ELGIN,66057637,1,0,67
551,SKANDI RONA,-1354178746,Chevron,-1887427045,GANNET E,-949074898,5,0,21
552,SKANDI RONA,-1354178746,Chevron,-1887427045,HERON,68630420,5,0,3
553,SKANDI RONA,-1354178746,BP,2126,GANNET C,-949074900,5,1,20
554,SKANDI RONA,-1354178746,BP,2126,GANNET G,-949074896,5,1,17
555,SKANDI RONA,-1354178746,BP,2126,GANNET A,-949074902,5,1,18
556,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
557,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
558,ISLAND CHALLENGER,-1182779558,BP,2126,MIRREN,-2020581755,3,0,65
559,EDDA FRIGG,2061095641,ASCO,2018334,MONAN,73541657,1,0,64
560,SEA TANTALUS,1033933901,BP,2126,BUZZARD,965041792,3,0,47
561,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,3,0,46
562,SEA TANTALUS,1033933901,Chevron,-1887427045,ETTRICK,-701815836,3,1,45
563,HAVILA CRUSADER,1798630972,BP,2126,ARBROATH,-952916089,7,0,11
564,HAVILA CRUSADER,1798630972,BP,2126,CARNOUSTIE,-2071798339,7,0,10
565,HAVILA CRUSADER,1798630972,BP,2126,CAYLEY,1980908645,7,0,15
566,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,7,0,14
567,HAVILA CRUSADER,1798630972,BP,2126,SHAW,2543947,7,0,9
568,HAVILA CRUSADER,1798630972,BP,2126,WOOD,2670253,7,0,12
569,HAVILA CRUSADER,1798630972,BP,2126,BRECHIN,859081663,7,0,7
570,VESTLAND CETUS,-1663906517,BP,2126,KITTIWAKE,-28175409,3,0,35
571,VESTLAND CETUS,-1663906517,BP,2126,GADWALL,514602868,3,0,33
572,VESTLAND CETUS,-1663906517,Chevron,-1887427045,MALLARD,1551718303,3,1,32
573,SKANDI BARRA,954942860,BP,2126,ELGIN,66057637,1,0,67
574,SKANDI RONA,-1354178746,BP,2126,GANNET E,-949074898,5,0,21
575,SKANDI RONA,-1354178746,BP,2126,HERON,68630420,5,0,3
576,SKANDI RONA,-1354178746,BP,2126,SCOTER (oil),-1442538815,5,0,1
577,SKANDI RONA,-1354178746,BP,2126,MERGANSER,115750726,5,0,2
578,SKANDI RONA,-1354178746,Strachans,1575526641,GANNET D,-949074899,5,1,16
579,NORTH PROMISE,-1394967360,BP,2126,GANNET C,-949074900,1,0,20
580,NORTH PROMISE,-1394967360,BP,2126,GANNET C,-949074900,2,0,20
581,NORTH PROMISE,-1394967360,BP,2126,GANNET A,-949074902,2,0,18
582,NORTH     MARINER,657095701,BP,2126,GOLDEN EAGLE,1429227533,1,0,46
583,SEA TANTALUS,1033933901,BP,2126,GOLDEN EAGLE,1429227533,2,0,46
584,SEA TANTALUS,1033933901,Strachans,1575526641,BUZZARD,965041792,2,1,47
585,HAVILA CRUSADER,1798630972,Strachans,1575526641,SHAW,2543947,3,0,9
586,HAVILA CRUSADER,1798630972,BP,2126,CARNOUSTIE,-2071798339,3,1,10
587,HAVILA CRUSADER,1798630972,Strachans,1575526641,GODWIN,2107739616,3,1,14
588,HAVILA CRUSADER,1798630972,Strachans,1575526641,WOOD,2670253,2,0,12
589,HAVILA CRUSADER,1798630972,BP,2126,GODWIN,2107739616,2,1,14
590,GRAMPIAN SCEPTRE,398550601,BP,2126,BRECHIN,859081663,3,0,7
591,GRAMPIAN SCEPTRE,398550601,Strachans,1575526641,ARBROATH,-952916089,3,1,11
592,GRAMPIAN SCEPTRE,398550601,Strachans,1575526641,TWEEDSMUIR SOUTH,-1980599984,3,1,42
593,GRAMPIAN SCEPTRE,398550601,Strachans,1575526641,TWEEDSMUIR SOUTH,-1980599984,1,0,42
594,VESTLAND CETUS,-1663906517,BP,2126,GOOSANDER,299801432,2,0,36
595,VESTLAND CETUS,-1663906517,BP,2126,CRATHES,1743397588,2,0,37
596,VESTLAND MIRA,-1715940720,Strachans,1575526641,KITTIWAKE,-28175409,1,0,35
597,SKANDI RONA,-1354178746,BP,2126,GANNET D,-949074899,4,0,16
598,SKANDI RONA,-1354178746,Baker Tubulars,-762682927,GANNET A,-949074902,4,1,18
599,SKANDI RONA,-1354178746,Baker Tubulars,-762682927,GANNET E,-949074898,4,1,21
600,SKANDI RONA,-1354178746,Baker Tubulars,-762682927,GANNET C,-949074900,4,1,20
601,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,1,0,64
602,SEA TANTALUS,1033933901,Baker Tubulars,-762682927,BUZZARD,965041792,2,0,47
603,SEA TANTALUS,1033933901,Baker Tubulars,-762682927,GOLDEN EAGLE,1429227533,2,0,46
604,GRAMPIAN SCEPTRE,398550601,Baker Tubulars,-762682927,SHAW,2543947,8,0,9
605,GRAMPIAN SCEPTRE,398550601,Baker Tubulars,-762682927,WOOD,2670253,8,0,12
606,GRAMPIAN SCEPTRE,398550601,Baker Tubulars,-762682927,BRECHIN,859081663,8,0,7
607,GRAMPIAN SCEPTRE,398550601,Baker Tubulars,-762682927,ARBROATH,-952916089,8,0,11
608,GRAMPIAN SCEPTRE,398550601,Baker Tubulars,-762682927,CARNOUSTIE,-2071798339,8,0,10
609,GRAMPIAN SCEPTRE,398550601,Baker Tubulars,-762682927,TWEEDSMUIR SOUTH,-1980599984,8,0,42
